0.0009024706	-0.09072516	0.005910761	0.04631557	-0.0012214619	0.006737085	-0.00031940299	-0.00826168	-0.0026933216	0.058751505	
-0.022876682	0.0068438514	0.04557492	-0.07793667	-0.031092273	-0.007436676	0.018498268	0.013766554	0.07901479	0.0533957	
0.05516145	-0.07387604	-0.030071998	0.055852175	0.05053562	0.04208237	-0.06477568	-0.109094106	0.069481894	-0.062132545	
-0.030236425	0.04776834	-0.05512432	0.03235195	-0.07310955	-0.008928336	-0.048407365	-0.04369036	-0.06434536	-0.023704043	
-0.08002347	0.051887438	0.07014675	0.018516654	-0.041329153	0.019550264	0.023851564	-0.029473986	0.0547616	0.01732416	
0.0036620242	0.032979414	-0.1006351	-0.010177546	-0.027643643	0.041783653	-0.052986894	-0.01871828	-0.017579855	0.08522633	
-0.08362881	0.054935258	0.03565802	0.056755822	0.046717472	0.043181535	-0.03812198	0.10494498	-0.031472433	0.06570989	
0.09618122	-0.018584173	0.021491664	0.01811286	-0.04719349	-0.08116593	-0.046791587	-0.045790814	0.029082226	0.019148368	
0.025105638	0.03561281	-0.003834115	0.081212774	-0.019939538	-0.067577265	0.021740165	0.009159933	0.041598987	-0.0009074417	
-0.014275231	0.04245498	0.0066232397	-0.011547379	0.05538531	-0.04997239	0.038122255	-0.0045396523	0.037482247	-0.041147377	
0.07520628	0.010117933	-0.019214183	-0.0020434414	-0.056552656	0.042305015	-0.043106727	0.07713575	-0.041442133	-0.035822522	
-0.05028148	-0.02343245	0.048920076	-0.022021595	-0.0690745	-0.060693894	0.030687198	0.055524454	-0.049806494	-0.039643463	
-0.025780309	-0.043886892	-0.011165952	0.103568524	0.028001191	0.06187571	-0.01811428	-0.031330764	-0.0049421457	-0.016410809	
0.022348717	0.043538503	0.0346113	0.023852853	-0.07235877	0.06741118	0.047684476	0.04611589	-0.0891268	-0.041789673	
0.038488302	0.002556031	0.0023947349	-0.053969152	0.09700372	-0.09365559	0.064703256	-0.049529064	0.06058603	-0.054893047	
-0.04081067	-0.096640006	0.037732933	0.04236645	-0.020751433	-0.031423517	0.03373829	0.052408494	0.033667605	-0.10147962	
-0.07571684	0.04417969	-0.021370992	0.09043186	-0.047503304	-0.03507943	-0.032893084	0.003874278	0.009039131	0.07358356	
-0.003881383	0.021026243	-0.010882805	0.037906576	0.00038969456	-0.035162177	-0.07526409	0.0059105116	0.026092876	0.06525822	
-0.02486145	0.027123597	0.0062440448	-0.0070719514	-0.049017232	-0.088512905	-0.06228542	0.026371397	-0.0015378889	0.0036834874	
-0.023990711	0.009960152	0.016981319	-0.0775767	0.062095225	-0.016007943	-0.0067361677	-0.014435576	-0.06524648	-0.06776119	
0.013296832	0.100810215	-0.008367929	-0.037456147	0.019726768	0.012136451	-0.03908586	0.035020802	0.06480512	-0.04608494	
0.046058632	-0.07081136	-0.056845944	0.00077024504	0.04862825	0.0058005815	-0.0047955	-0.060937706	-0.022196412	-0.010548848	
0.041125372	0.091781415	0.02802762	-0.047401004	-0.031304866	0.06746991	-0.022471994	-0.04661788	0.047702976	-0.02680837	
0.013912768	0.03942458	-0.013139417	-0.08158687	-0.046729278	0.07453396	-0.049713966	-0.091458976	0.03851529	-0.043584038	
0.0063115167	-0.086476006	0.013978587	0.032215483	0.060980685	0.0299606	0.0004090894	-0.026050529	-0.104079224	-0.05722537	
-0.098384425	-0.008093045	0.085818626	-0.014126896	0.03498889	-0.0003775543	-0.021758894	0.012508508	-0.022473622	0.028158294	
0.040890936	-0.097669564	0.014846077	0.0029703302	0.03187626	0.049966626	-0.0009236529	0.035186756	-0.036501266	0.02482951	
0.05773411	0.04457002	0.011350722	0.02070745	0.036255173	-0.043243837	0.039528746	-0.09616916	-0.004199827	0.07880017	
-0.077776805	0.036629632	-0.043196723	-0.07074212	0.06553551	-0.055986423	-0.0032474678	0.043508153	-0.012485073	0.07620623	
0.043284565	-0.014664742	-0.024723379	0.024207827	-0.07973844	-0.008225754	-0.09995991	0.07435305	0.081657596	-0.06837487	
-0.002416808	0.020760389	0.02079314	0.1135683	0.06559614	0.024418954	0.08559032	-0.095390186	-0.085329965	-0.0049838517	
-0.0065881535	0.01564231	0.068285465	0.06603436	-0.108343065	0.05244752	0.08387197	-0.08177442	-0.078602925	0.051863633	
-0.021449346	0.06833768	0.05956975	-0.009024386	0.062363587	-0.032472406	-0.011147735	0.0036660533	-0.035159513	-0.007767758	
-0.031091183	-0.01450856	-0.033937868	0.02280662	-0.019148055	-0.075911865	0.08201702	-0.0025323473	-0.0082216235	-0.021129081	
0.038264126	0.022763949	0.009830584	-0.02975476	-0.07141868	0.058046702	-0.04106219	-0.014028666	0.03913631	0.0041548857	
-0.0011959745	-0.0038682653	0.058566082	0.028362054	0.020544432	0.08690189	0.026646234	0.066739134	0.04857951	-0.060874276	
-0.03047114	0.029103534	-0.019753568	-0.048866797	-0.031408537	0.046279985	-0.11384105	-0.027194606	0.024258865	-0.024843823	
-0.03888041	-0.052644618	-0.08559816	0.072914034	-0.055720698	0.05960561	0.015653085	-0.035926677	-0.0023327568	0.06150014	
-0.051317144	-0.02886355	0.010125231	-0.01387743	0.0077280686	-0.047709513	-0.0060534272	0.010585267	0.017873956	-0.013458563	
0.003916145	0.048466206	0.07626444	-0.0014010253	-0.027877644	0.011299993	0.09588601	-0.0053878254	-0.10412083	0.048991293	
0.009723629	-0.058017865	0.013501893	-0.07624822	-0.019244248	-0.07392182	0.003703905	0.10036018	0.022425212	0.062079668	
0.01815429	0.00620192	0.10243888	0.036428433	-0.013671014	-0.06216115	0.008049656	-0.014286068	0.04773122	0.101037405	
0.067160994	-0.03659574	0.09618983	0.057094608	-0.084057204	-0.02552681	-0.09763859	0.00087887165	0.022231828	-0.046763208	
-0.037236664	-0.02388844	0.016863234	0.009992387	0.039828062	-0.00010383245	0.0698233	0.003233098	-0.04834414	-3.3331788e-05	
-0.07138437	0.01695092	0.038538154	0.0163061	0.0022147708	0.040244542	0.05287143	-0.014078019	-0.027302405	0.0012927699	
0.004678132	-0.113725394	0.050600216	0.06038889	0.0055532954	0.07500804	-0.03660425	0.10447537	0.08433335	-0.05584515	
0.04862094	0.038607653	-0.0027230224	0.012394585	-0.019491056	0.0011305065	-2.916915e-05	-0.033665694	-0.030755086	0.06565378	
0.087643445	0.010829623	-0.099799074	-0.03430483	-0.039466944	-0.06558317	-0.073607296	0.07527579	-0.07170772	0.033251185	
0.0074225366	0.025751071	0.05092008	0.057206377	-0.03205875	-0.08636877	0.03879574	0.06273856	0.016946817	-0.0010944278	
0.027538694	-0.077820644	-0.08835362	0.020071426	-0.033840474	0.060065035	-0.0531703	-0.017110202	0.0026753843	-0.040296655	
0.0985458	0.044719256	-0.06897121	0.061815675	0.017306505	0.053161025	0.08989448	0.010685493	-0.014491811	-0.016151624	
0.046504337	0.035017896	0.026283292	0.028570708	-0.0875746	-0.037518006	-0.011710736	0.013409909	-0.0072640968	-0.04948217	
0.0203258	-0.024322055	-0.053555973	-0.025097499	0.10409456	-0.0049199504	-0.039304577	-0.03463516	0.026035167	-0.013297806	
-0.009968711	0.011030354	-0.0031800505	0.02208865	-0.011755968	-0.0751277	-0.024983149	-0.08970282	-0.006371636	0.020571066	
0.03313781	0.075743325	-0.031677447	0.0136509985	-0.016965605	0.044191983	0.03814547	-0.10984836	0.032648563	-0.09095482	
-0.030123731	0.025728038	0.06674388	0.021714402	-0.036038134	-0.06143145	0.07064521	0.10346756	0.022168318	0.048269905	
0.01766707	-0.052723765	-0.023128115	-0.013189083	0.10077632	-0.045136627	0.040900227	-0.015228849	-0.0898443	0.009281734	
-0.026056707	0.03569654	-0.01561622	-0.05592996	-0.014163017	0.093291536	0.095869996	-0.021572528	0.094407514	-0.03372675	
0.074453965	0.048744954	-0.039587215	-0.06636419	-0.04437674	0.04398731	-0.07940034	0.016993618	-0.011869016	0.08088461	
0.021151887	0.006235727	0.020703197	-0.07721248	-0.019861994	0.03618182	-0.0612809	-0.0049594794	0.008622789	0.0024361624	
-0.04668392	-0.002828862	-0.009457392	-0.03630465	-0.016832879	0.048376117	-0.080544844	-0.022295738	-0.08412358	0.087953836	
0.01364895	0.07521044	0.07015766	0.046735417	0.052593775	-0.018490925	-0.066370554	-0.01000546	-0.009267877	0.02141972	
-0.031100843	-0.010516774	0.04871481	0.038563743	0.022681614	-0.04033096	-0.07703538	-0.016740577	-0.029286534	0.010168587	
0.048440386	-0.02466314	-0.07449143	0.023643509	-0.019263098	-0.029618382	0.077790774	-0.008326753	-0.0463282	0.08368322	
0.05747294	-0.055082314	-0.019344158	0.059279837	0.010842675	-0.05520019	0.04282668	0.09384543	0.024541207	0.031282373	
-0.006825375	0.036450185	-0.04846802	-0.060465038	0.06740194	0.079079695	0.05507305	-0.001333336	0.079905234	-0.06518753	
-0.045860626	0.0809505	0.08735759	0.0468744	-0.044628646	0.0200631	-0.0035929978	0.084252216	0.015910532	0.016802674	
-0.050221913	-0.04759741	-0.04973013	-0.022376077	-0.0032431034	0.06611012	0.037763953	-0.004381098	-0.044850096	-0.07434877	
0.015468306	-0.01819815	0.06845059	-0.034051463	0.050045803	0.019365717	0.089430645	0.008009428	0.03820886	-0.026835732	
0.04912429	-0.106500715	-0.03152679	0.067585215	-0.049810093	-0.034777056	0.02019092	0.0042449483	-0.05474885	-0.08020773	
0.015443083	-0.042983055	-0.05492145	-0.032440104	0.107499674	-0.06424456	0.062338028	-0.025167018	-0.018013136	-0.043162167	
-0.00030270594	0.008663026	-0.10438964	-0.031704336	0.035591707	-0.015184112	-0.010072884	0.041012224	0.0681398	0.082006276	
-0.11435658	0.059787117	0.07681848	0.051680084	-0.032527335	-0.000705267	0.07042149	0.07350888	0.010657787	-0.050263923	
0.073593676	-0.036981136	0.040839337	-0.029004531	0.075456776	-0.031617206	0.039946247	-0.03693753	0.005193608	-0.07941882	
-0.0349411	0.0105428565	-0.018197017	-0.086907044	-0.0063429824	-0.06493083	0.029690601	-0.05123721	-0.084051095	-0.04595467	
-0.0072155404	-0.0686488	-0.012649062	0.052004296	0.03833668	0.073712036	0.013373832	0.025718791	-0.023651868	0.05315925	
0.100768305	-0.062172398	-0.040929757	-0.014296956	0.031025482	-0.0083684055	0.09636539	0.03150605	0.0031634949	0.040750824	
0.007148074	0.05974989	-0.029726738	0.022533221	0.045142036	-0.06447994	-0.00889752	-0.048324272	-0.0023911013	-0.023797108	
0.045095112	0.016310906	0.0071450067	-0.021104066	0.033232354	-0.06372513	0.07941862	-0.05463585	0.015804578	0.0397235	
0.05595863	-0.08602007	0.018801125	-0.047090977	-0.00933861	-0.049417067	-0.08254518	-0.02356278	-0.08128907	0.05225378	
0.038513124	-0.09681523	0.07684957	0.030001877	0.017995972	0.051580273	0.0965805	-0.03671289	0.056379873	0.05988026	
0.045300856	-0.053916518	0.042065267	-0.0772126	0.025795445	-0.010415648	-0.018850187	0.003770753	0.09177387	-0.0039624246	
-0.014815947	-0.019381134	0.09072576	0.021777604	0.062443893	0.056522537	0.059247423	0.063278094	-0.024681235	0.04363139	
